Composition = 0
log temp (K), log pressure (dyne/cm^2), logdensity (g/cc)
4.66,10.0,-2.7684
4.66,10.2,-2.553
4.66,10.4,-2.3382
4.66,10.6,-2.1219
4.66,10.8,-1.9048
4.66,11.0,-1.687
4.66,11.2,-1.4674
4.66,11.4,-1.2519
4.66,11.6,-1.0434
4.66,11.8,-0.8384
4.66,12.0,-0.642
4.66,12.2,-0.4605
4.66,12.4,-0.296
4.66,12.6,-0.1484
4.66,12.8,-0.013500000000000038
4.66,13.0,0.11269999999999998
4.66,13.2,0.2333
4.66,13.4,0.35079999999999995
4.66,13.6,0.46709999999999996
4.66,13.8,0.5835
4.66,14.0,0.6999
4.66,14.2,0.8155999999999999
4.66,14.4,0.9305
4.66,14.6,1.0452
4.66,14.8,1.1599
4.66,15.0,1.2747
4.66,15.2,1.3897
4.66,15.4,1.5048
4.66,15.6,1.6201
4.66,15.8,1.7357
4.66,16.0,1.8515
4.66,16.2,1.9676
4.66,16.4,2.0839
4.66,16.6,2.2005
4.66,16.8,2.3173
4.66,17.0,2.4343
4.66,17.2,2.5516
4.74,-6.0,-18.9575
4.74,-5.8,-18.7575
4.74,-5.6,-18.5575
4.74,-5.4,-18.3575
4.74,-5.2,-18.1575
4.74,-5.0,-17.9575
4.74,-4.8,-17.7575
4.74,-4.6,-17.5575
4.74,-4.4,-17.3575
4.74,-4.2,-17.1575
4.74,-4.0,-16.9575
4.74,-3.8,-16.7575
4.74,-3.6,-16.5575
4.74,-3.4,-16.3575
4.74,-3.2,-16.1575
4.74,-3.0,-15.9575
4.74,-2.8,-15.7575
4.74,-2.6,-15.5575
4.74,-2.4,-15.3575
4.74,-2.2,-15.1575
4.74,-2.0,-14.9574
4.74,-1.8,-14.7574
4.74,-1.6,-14.5574
4.74,-1.4,-14.3574
4.74,-1.2,-14.1574
4.74,-1.0,-13.9574
4.74,-0.8,-13.7574
4.74,-0.6,-13.5574
4.74,-0.4,-13.3574
4.74,-0.2,-13.1574
4.74,0.0,-12.9574
4.74,0.2,-12.7574
4.74,0.4,-12.5574
4.74,0.6,-12.3574
4.74,0.8,-12.1574
4.74,1.0,-11.9574
4.74,1.2,-11.7574
4.74,1.4,-11.5574
4.74,1.6,-11.3574
4.74,1.8,-11.1574
4.74,2.0,-10.9574
4.74,2.2,-10.7574
4.74,2.4,-10.5574
4.74,2.6,-10.3574
4.74,2.8,-10.1574
4.74,3.0,-9.9574
4.74,3.2,-9.7574
4.74,3.4,-9.5574
4.74,3.6,-9.3574
4.74,3.8,-9.1574
4.74,4.0,-8.9573
4.74,4.2,-8.7572
4.74,4.4,-8.5571
4.74,4.6,-8.357
4.74,4.8,-8.1568
4.74,5.0,-7.9566
4.74,5.2,-7.7564
4.74,5.4,-7.5561
4.74,5.6,-7.3558
4.74,5.8,-7.1555
4.74,6.0,-6.955
4.74,6.2,-6.7545
4.74,6.4,-6.554
4.74,6.6,-6.3532
4.74,6.8,-6.1527
4.74,7.0,-5.9522
4.74,7.2,-5.7512
4.74,7.4,-5.5501
4.74,7.6,-5.3487
4.74,7.8,-5.147
4.74,8.0,-4.9454
4.74,8.2,-4.7429
4.74,8.4,-4.5374
4.74,8.6,-4.3329
4.74,8.8,-4.1285
4.74,9.0,-3.9231
4.74,9.2,-3.7169
4.74,9.4,-3.5094
4.74,9.6,-3.3005
4.74,9.8,-3.0905
4.74,10.0,-2.8794
4.74,10.2,-2.6673
4.74,10.4,-2.4541
4.74,10.6,-2.2398
4.74,10.8,-2.0239
4.74,11.0,-1.8073
4.74,11.2,-1.5898
4.74,11.4,-1.3704
4.74,11.6,-1.1562
4.74,11.8,-0.9503
4.74,12.0,-0.7478
4.74,12.2,-0.5515999999999999
4.74,12.4,-0.3728
4.74,12.6,-0.2122
4.74,12.8,-0.06520000000000008
4.74,13.0,0.07129999999999999
4.74,13.2,0.2006
4.74,13.4,0.3252
4.74,13.6,0.44720000000000004
4.74,13.8,0.5677000000000001
4.74,14.0,0.6871
4.74,14.2,0.8052000000000001
4.74,14.4,0.922
4.74,14.6,1.0383
4.74,14.8,1.1542
4.74,15.0,1.2701
4.74,15.2,1.3859
4.74,15.4,1.5017
4.74,15.6,1.6176
4.74,15.8,1.7336
4.74,16.0,1.8498
4.74,16.2,1.9662
4.74,16.4,2.0828
4.74,16.6,2.1995
4.74,16.8,2.3165
4.74,17.0,2.4337
4.74,17.2,2.5511
4.74,17.4,2.6687
4.82,-6.0,-19.0377
4.82,-5.8,-18.8377
4.82,-5.6,-18.6377
4.82,-5.4,-18.4377
4.82,-5.2,-18.2377
4.82,-5.0,-18.0377
4.82,-4.8,-17.8377
4.82,-4.6,-17.6377
4.82,-4.4,-17.4377
4.82,-4.2,-17.2377
4.82,-4.0,-17.0377
4.82,-3.8,-16.8377
4.82,-3.6,-16.6377
4.82,-3.4,-16.4377
4.82,-3.2,-16.2377
4.82,-3.0,-16.0377
4.82,-2.8,-15.8377
4.82,-2.6,-15.6377
4.82,-2.4,-15.4377
4.82,-2.2,-15.2377
4.82,-2.0,-15.0376
4.82,-1.8,-14.8376
4.82,-1.6,-14.6376
4.82,-1.4,-14.4376
4.82,-1.2,-14.2376
4.82,-1.0,-14.0376
4.82,-0.8,-13.8376
4.82,-0.6,-13.6376
4.82,-0.4,-13.4376
4.82,-0.2,-13.2376
4.82,0.0,-13.0376
4.82,0.2,-12.8376
4.82,0.4,-12.6376
4.82,0.6,-12.4376
4.82,0.8,-12.2376
4.82,1.0,-12.0376
4.82,1.2,-11.8376
4.82,1.4,-11.6376
4.82,1.6,-11.4376
4.82,1.8,-11.2376
4.82,2.0,-11.0376
4.82,2.2,-10.8376
4.82,2.4,-10.6376
4.82,2.6,-10.4376
4.82,2.8,-10.2376
4.82,3.0,-10.0376
4.82,3.2,-9.8376
4.82,3.4,-9.6376
4.82,3.6,-9.4376
4.82,3.8,-9.2376
4.82,4.0,-9.0375
4.82,4.2,-8.8374
4.82,4.4,-8.6373
4.82,4.6,-8.4372
4.82,4.8,-8.237
4.82,5.0,-8.0369
4.82,5.2,-7.8367
4.82,5.4,-7.6365
4.82,5.6,-7.4363
4.82,5.8,-7.236
4.82,6.0,-7.0357
4.82,6.2,-6.8353
4.82,6.4,-6.6348
4.82,6.6,-6.4343
4.82,6.8,-6.2337
4.82,7.0,-6.0334
4.82,7.2,-5.8327
4.82,7.4,-5.6318
4.82,7.6,-5.4307
4.82,7.8,-5.2295
4.82,8.0,-5.028
4.82,8.2,-4.8266
4.82,8.4,-4.6232
4.82,8.6,-4.419
4.82,8.8,-4.2159
4.82,9.0,-4.0118
4.82,9.2,-3.8072
4.82,9.4,-3.6019
4.82,9.6,-3.3955
4.82,9.8,-3.1881
4.82,10.0,-2.9799
4.82,10.2,-2.7708
4.82,10.4,-2.5606
4.82,10.6,-2.3486
4.82,10.8,-2.1356
4.82,11.0,-1.9211
4.82,11.2,-1.7061
4.82,11.4,-1.4909
4.82,11.6,-1.2717
4.82,11.8,-1.0606
4.82,12.0,-0.8564
4.82,12.2,-0.6552
4.82,12.4,-0.4618
4.82,12.6,-0.28380000000000005
4.82,12.8,-0.12230000000000003
4.82,13.0,0.02639999999999996
4.82,13.2,0.1656
4.82,13.4,0.2974
4.82,13.6,0.42390000000000005
4.82,13.8,0.5483
4.82,14.0,0.6714
4.82,14.2,0.7926999999999998
4.82,14.4,0.9119
4.82,14.6,1.03
4.82,14.8,1.1475
4.82,15.0,1.2645
4.82,15.2,1.3813
4.82,15.4,1.4979
4.82,15.6,1.6145
4.82,15.8,1.7311
4.82,16.0,1.8477
4.82,16.2,1.9645
4.82,16.4,2.0814
4.82,16.6,2.1984
4.82,16.8,2.3156
4.82,17.0,2.433
4.82,17.2,2.5505
4.82,17.4,2.6682
4.82,17.6,2.7861
4.82,17.8,2.9042
4.9,-6.0,-19.1178
4.9,-5.8,-18.9178
4.9,-5.6,-18.7178
4.9,-5.4,-18.5178
4.9,-5.2,-18.3178
4.9,-5.0,-18.1178
4.9,-4.8,-17.9178
4.9,-4.6,-17.7178
4.9,-4.4,-17.5178
4.9,-4.2,-17.3178
4.9,-4.0,-17.1178
4.9,-3.8,-16.9178
4.9,-3.6,-16.7178
4.9,-3.4,-16.5178
4.9,-3.2,-16.3178
4.9,-3.0,-16.1178
4.9,-2.8,-15.9178
4.9,-2.6,-15.7178
4.9,-2.4,-15.5178
4.9,-2.2,-15.3178
4.9,-2.0,-15.1177
4.9,-1.8,-14.9177
4.9,-1.6,-14.7177
4.9,-1.4,-14.5177
4.9,-1.2,-14.3177
4.9,-1.0,-14.1177
4.9,-0.8,-13.9177
4.9,-0.6,-13.7177
4.9,-0.4,-13.5177
4.9,-0.2,-13.3177
4.9,0.0,-13.1177
4.9,0.2,-12.9177
4.9,0.4,-12.7177
4.9,0.6,-12.5177
4.9,0.8,-12.3177
4.9,1.0,-12.1177
4.9,1.2,-11.9177
4.9,1.4,-11.7177
4.9,1.6,-11.5177
4.9,1.8,-11.3177
4.9,2.0,-11.1177
4.9,2.2,-10.9177
4.9,2.4,-10.7177
4.9,2.6,-10.5177
4.9,2.8,-10.3177
4.9,3.0,-10.1177
4.9,3.2,-9.9177
4.9,3.4,-9.7177
4.9,3.6,-9.5177
4.9,3.8,-9.3177
4.9,4.0,-9.1176
4.9,4.2,-8.9175
4.9,4.4,-8.7174
4.9,4.6,-8.5173
4.9,4.8,-8.3172
4.9,5.0,-8.1171
4.9,5.2,-7.917
4.9,5.4,-7.7168
4.9,5.6,-7.5166
4.9,5.8,-7.3164
4.9,6.0,-7.1161
4.9,6.2,-6.9158
4.9,6.4,-6.7155
4.9,6.6,-6.5151
4.9,6.8,-6.3145
4.9,7.0,-6.1142
4.9,7.2,-5.9138
4.9,7.4,-5.7131
4.9,7.6,-5.5123
4.9,7.8,-5.3113
4.9,8.0,-5.1102
4.9,8.2,-4.9091
4.9,8.4,-4.7071
4.9,8.6,-4.5037
4.9,8.8,-4.301
4.9,9.0,-4.0981
4.9,9.2,-3.8946
4.9,9.4,-3.6906
4.9,9.6,-3.4859
4.9,9.8,-3.2804
4.9,10.0,-3.0741
4.9,10.2,-2.8671
4.9,10.4,-2.6593
4.9,10.6,-2.4501
4.9,10.8,-2.2394
4.9,11.0,-2.028
4.9,11.2,-1.8141
4.9,11.4,-1.6026
4.9,11.6,-1.3883
4.9,11.8,-1.1718
4.9,12.0,-0.9633
4.9,12.2,-0.7618
4.9,12.4,-0.5608
4.9,12.6,-0.36849999999999994
4.9,12.8,-0.1923
4.9,13.0,-0.031099999999999985
4.9,13.2,0.1191
4.9,13.4,0.26050000000000006
4.9,13.6,0.395
4.9,13.8,0.5252
4.9,14.0,0.6526
4.9,14.2,0.7774
4.9,14.4,0.8996
4.9,14.6,1.0201
4.9,14.8,1.1394
4.9,15.0,1.2579
4.9,15.2,1.3759
4.9,15.4,1.4935
4.9,15.6,1.6108
4.9,15.8,1.728
4.9,16.0,1.8452
4.9,16.2,1.9624
4.9,16.4,2.0797
4.9,16.6,2.197
4.9,16.8,2.3145
4.9,17.0,2.4321
4.9,17.2,2.5498
4.9,17.4,2.6676
4.9,17.6,2.7857
4.9,17.8,2.9038
4.9,18.0,3.0219
4.98,-6.0,-19.1976
4.98,-5.8,-18.9977
4.98,-5.6,-18.7976
4.98,-5.4,-18.5976
4.98,-5.2,-18.3976
4.98,-5.0,-18.1976
4.98,-4.8,-17.9977
4.98,-4.6,-17.7976
4.98,-4.4,-17.5976
4.98,-4.2,-17.3976
4.98,-4.0,-17.1976
4.98,-3.8,-16.9977
4.98,-3.6,-16.7976
4.98,-3.4,-16.5976
4.98,-3.2,-16.3976
4.98,-3.0,-16.1976
4.98,-2.8,-15.9977
4.98,-2.6,-15.7976
4.98,-2.4,-15.5976
4.98,-2.2,-15.3976
4.98,-2.0,-15.1975
4.98,-1.8,-14.9975
4.98,-1.6,-14.7975
4.98,-1.4,-14.5975
4.98,-1.2,-14.3975
4.98,-1.0,-14.1975
4.98,-0.8,-13.9975
4.98,-0.6,-13.7975
4.98,-0.4,-13.5975
4.98,-0.2,-13.3975
4.98,0.0,-13.1975
4.98,0.2,-12.9975
4.98,0.4,-12.7975
4.98,0.6,-12.5975
4.98,0.8,-12.3975
4.98,1.0,-12.1975
4.98,1.2,-11.9975
4.98,1.4,-11.7975
4.98,1.6,-11.5975
4.98,1.8,-11.3975
4.98,2.0,-11.1975
4.98,2.2,-10.9975
4.98,2.4,-10.7975
4.98,2.6,-10.5975
4.98,2.8,-10.3975
4.98,3.0,-10.1975
4.98,3.2,-9.9975
4.98,3.4,-9.7975
4.98,3.6,-9.5975
4.98,3.8,-9.3975
4.98,4.0,-9.1976
4.98,4.2,-8.9976
4.98,4.4,-8.7975
4.98,4.6,-8.5975
4.98,4.8,-8.3974
4.98,5.0,-8.1973
4.98,5.2,-7.9972
4.98,5.4,-7.797
4.98,5.6,-7.5969
4.98,5.8,-7.3967
4.98,6.0,-7.1965
4.98,6.2,-6.9963
4.98,6.4,-6.796
4.98,6.6,-6.5957
4.98,6.8,-6.3953
4.98,7.0,-6.1949
4.98,7.2,-5.9946
4.98,7.4,-5.7941
4.98,7.6,-5.5935
4.98,7.8,-5.3927
4.98,8.0,-5.1919
4.98,8.2,-4.9909
4.98,8.4,-4.7898
4.98,8.6,-4.5873
4.98,8.8,-4.3849
4.98,9.0,-4.1828
4.98,9.2,-3.9801
4.98,9.4,-3.777
4.98,9.6,-3.5734
4.98,9.8,-3.3692
4.98,10.0,-3.1644
4.98,10.2,-2.9589
4.98,10.4,-2.7528
4.98,10.6,-2.5459
4.98,10.8,-2.3375
4.98,11.0,-2.1284
4.98,11.2,-1.9174
4.98,11.4,-1.7058
4.98,11.6,-1.4961
4.98,11.8,-1.2834
4.98,12.0,-1.0696
4.98,12.2,-0.8647
4.98,12.4,-0.6639999999999999
4.98,12.6,-0.4636
4.98,12.8,-0.27270000000000005
4.98,13.0,-0.09799999999999993
4.98,13.2,0.06369999999999996
4.98,13.4,0.21580000000000008
4.98,13.6,0.3595
4.98,13.8,0.4968
4.98,14.0,0.6296
4.98,14.2,0.7588
4.98,14.4,0.8847
4.98,14.6,1.0081
4.98,14.8,1.1297
4.98,15.0,1.25
4.98,15.2,1.3694
4.98,15.4,1.4881
4.98,15.6,1.6064
4.98,15.8,1.7243999999999997
4.98,16.0,1.8423
4.98,16.2,1.96
4.98,16.4,2.0777
4.98,16.6,2.1954
4.98,16.8,2.3131
4.98,17.0,2.431
4.98,17.2,2.5489
4.98,17.4,2.6669
4.98,17.6,2.785
4.98,17.8,2.9032
4.98,18.0,3.0216
4.98,18.2,3.1401
4.98,18.4,3.2584
5.06,-6.0,-19.2777
5.06,-5.8,-19.0777
5.06,-5.6,-18.8777
5.06,-5.4,-18.6777
5.06,-5.2,-18.4777
5.06,-5.0,-18.2777
5.06,-4.8,-18.0777
5.06,-4.6,-17.8777
5.06,-4.4,-17.6777
5.06,-4.2,-17.4777
5.06,-4.0,-17.2777
5.06,-3.8,-17.0777
5.06,-3.6,-16.8777
5.06,-3.4,-16.6777
5.06,-3.2,-16.4777
5.06,-3.0,-16.2777
5.06,-2.8,-16.0777
5.06,-2.6,-15.8777
5.06,-2.4,-15.6777
5.06,-2.2,-15.4777
5.06,-2.0,-15.2776
5.06,-1.8,-15.0776
5.06,-1.6,-14.8776
5.06,-1.4,-14.6776
5.06,-1.2,-14.4776
5.06,-1.0,-14.2776
5.06,-0.8,-14.0776
5.06,-0.6,-13.8776
5.06,-0.4,-13.6776
5.06,-0.2,-13.4776
5.06,0.0,-13.2776
5.06,0.2,-13.0776
5.06,0.4,-12.8776
5.06,0.6,-12.6776
5.06,0.8,-12.4776
5.06,1.0,-12.2776
5.06,1.2,-12.0776
5.06,1.4,-11.8776
5.06,1.6,-11.6776
5.06,1.8,-11.4776
5.06,2.0,-11.2776
5.06,2.2,-11.0776
5.06,2.4,-10.8776
5.06,2.6,-10.6776
5.06,2.8,-10.4776
5.06,3.0,-10.2776
5.06,3.2,-10.0776
5.06,3.4,-9.8776
5.06,3.6,-9.6776
5.06,3.8,-9.4776
5.06,4.0,-9.2777
5.06,4.2,-9.0777
5.06,4.4,-8.8776
5.06,4.6,-8.6776
5.06,4.8,-8.4775
5.06,5.0,-8.2774
5.06,5.2,-8.0773
5.06,5.4,-7.8772
5.06,5.6,-7.6771
5.06,5.8,-7.477
5.06,6.0,-7.2768
5.06,6.2,-7.0766
5.06,6.4,-6.8764
5.06,6.6,-6.6762
5.06,6.8,-6.4759
5.06,7.0,-6.2755
5.06,7.2,-6.0753
5.06,7.4,-5.8749
5.06,7.6,-5.6744
5.06,7.8,-5.4738
5.06,8.0,-5.2732
5.06,8.2,-5.0723
5.06,8.4,-4.8716
5.06,8.6,-4.6701
5.06,8.8,-4.4679
5.06,9.0,-4.2662
5.06,9.2,-4.0642
5.06,9.4,-3.8618
5.06,9.6,-3.659
5.06,9.8,-3.4558
5.06,10.0,-3.2521
5.06,10.2,-3.0478
5.06,10.4,-2.843
5.06,10.6,-2.6375
5.06,10.8,-2.4313
5.06,11.0,-2.224
5.06,11.2,-2.0157
5.06,11.4,-1.8057
5.06,11.6,-1.5961
5.06,11.8,-1.3875
5.06,12.0,-1.1761
5.06,12.2,-0.9654
5.06,12.4,-0.7644
5.06,12.6,-0.5637000000000001
5.06,12.8,-0.3637
5.06,13.0,-0.17480000000000004
5.06,13.2,-0.0008000000000000398
5.06,13.4,0.16229999999999997
5.06,13.6,0.3161999999999999
5.06,13.8,0.4621
5.06,14.0,0.6017000000000001
5.06,14.2,0.736
5.06,14.4,0.8663999999999998
5.06,14.6,0.9935
5.06,14.8,1.1179
5.06,15.0,1.2404
5.06,15.2,1.3616
5.06,15.4,1.4817
5.06,15.6,1.6012
5.06,15.8,1.7201
5.06,16.0,1.8387
5.06,16.2,1.9571
5.06,16.4,2.0753
5.06,16.6,2.1934
5.06,16.8,2.3115
5.06,17.0,2.4296
5.06,17.2,2.5478
5.06,17.4,2.666
5.06,17.6,2.7843
5.06,17.8,2.9026
5.06,18.0,3.0211
5.06,18.2,3.1395
5.06,18.4,3.2582
5.06,18.6,3.3769
5.14,-6.0,-19.358
5.14,-5.8,-19.158
5.14,-5.6,-18.958
5.14,-5.4,-18.758
5.14,-5.2,-18.558
5.14,-5.0,-18.358
5.14,-4.8,-18.158
5.14,-4.6,-17.958
5.14,-4.4,-17.758
5.14,-4.2,-17.558
5.14,-4.0,-17.358
5.14,-3.8,-17.158
5.14,-3.6,-16.958
5.14,-3.4,-16.758
5.14,-3.2,-16.558
5.14,-3.0,-16.358
5.14,-2.8,-16.158
5.14,-2.6,-15.958
5.14,-2.4,-15.758
5.14,-2.2,-15.558
5.14,-2.0,-15.3579
5.14,-1.8,-15.1579
5.14,-1.6,-14.9579
5.14,-1.4,-14.7579
5.14,-1.2,-14.5579
5.14,-1.0,-14.3579
5.14,-0.8,-14.1579
5.14,-0.6,-13.9579
5.14,-0.4,-13.7579
5.14,-0.2,-13.5579
5.14,0.0,-13.3579
5.14,0.2,-13.1579
5.14,0.4,-12.9579
5.14,0.6,-12.7579
5.14,0.8,-12.5579
5.14,1.0,-12.3579
5.14,1.2,-12.1579
5.14,1.4,-11.9579
5.14,1.6,-11.7579
5.14,1.8,-11.5579
5.14,2.0,-11.3579
5.14,2.2,-11.1579
5.14,2.4,-10.9579
5.14,2.6,-10.7579
5.14,2.8,-10.5579
5.14,3.0,-10.3579
5.14,3.2,-10.1579
5.14,3.4,-9.9579
5.14,3.6,-9.7579
5.14,3.8,-9.5579
5.14,4.0,-9.3578
5.14,4.2,-9.1577
5.14,4.4,-8.9577
5.14,4.6,-8.7576
5.14,4.8,-8.5576
5.14,5.0,-8.3575
5.14,5.2,-8.1575
5.14,5.4,-7.9574
5.14,5.6,-7.7573
5.14,5.8,-7.5572
5.14,6.0,-7.357
5.14,6.2,-7.1569
5.14,6.4,-6.9567
5.14,6.6,-6.7565
5.14,6.8,-6.5563
5.14,7.0,-6.356
5.14,7.2,-6.1558
5.14,7.4,-5.9555
5.14,7.6,-5.7551
5.14,7.8,-5.5547
5.14,8.0,-5.3542
5.14,8.2,-5.1535
5.14,8.4,-4.9529
5.14,8.6,-4.752
5.14,8.8,-4.5503
5.14,9.0,-4.3488
5.14,9.2,-4.1473
5.14,9.4,-3.9454
5.14,9.6,-3.7433
5.14,9.8,-3.5408
5.14,10.0,-3.3379
5.14,10.2,-3.1346
5.14,10.4,-2.9308
5.14,10.6,-2.7265
5.14,10.8,-2.5216
5.14,11.0,-2.3161
5.14,11.2,-2.1095
5.14,11.4,-1.902
5.14,11.6,-1.6934
5.14,11.8,-1.485
5.14,12.0,-1.2779
5.14,12.2,-1.0659
5.14,12.4,-0.8605
5.14,12.6,-0.6613999999999999
5.14,12.8,-0.4609
5.14,13.0,-0.26150000000000007
5.14,13.2,-0.07439999999999998
5.14,13.4,0.10000000000000002
5.14,13.6,0.2642
5.14,13.8,0.4199
5.14,14.0,0.5675
5.14,14.2,0.7084
5.14,14.4,0.8441
5.14,14.6,0.9757
5.14,14.8,1.1036
5.14,15.0,1.2288
5.14,15.2,1.3521
5.14,15.4,1.474
5.14,15.6,1.5949
5.14,15.8,1.715
5.14,16.0,1.8345
5.14,16.2,1.9536
5.14,16.4,2.0724
5.14,16.6,2.191
5.14,16.8,2.3095
5.14,17.0,2.428
5.14,17.2,2.5464
5.14,17.4,2.6649
5.14,17.6,2.7834
5.14,17.8,2.9019
5.14,18.0,3.0205
5.14,18.2,3.1391
5.14,18.4,3.2578
5.14,18.6,3.3765
5.14,18.8,3.4953
5.22,-6.0,-19.4378
5.22,-5.8,-19.2378
5.22,-5.6,-19.0378
5.22,-5.4,-18.8378
5.22,-5.2,-18.6378
5.22,-5.0,-18.4378
5.22,-4.8,-18.2378
5.22,-4.6,-18.0378
5.22,-4.4,-17.8378
5.22,-4.2,-17.6378
5.22,-4.0,-17.4378
5.22,-3.8,-17.2378
5.22,-3.6,-17.0378
5.22,-3.4,-16.8378
5.22,-3.2,-16.6378
5.22,-3.0,-16.4378
5.22,-2.8,-16.2378
5.22,-2.6,-16.0378
5.22,-2.4,-15.8378
5.22,-2.2,-15.6378
5.22,-2.0,-15.4377
5.22,-1.8,-15.2377
5.22,-1.6,-15.0377
5.22,-1.4,-14.8377
5.22,-1.2,-14.6377
5.22,-1.0,-14.4377
5.22,-0.8,-14.2377
5.22,-0.6,-14.0377
5.22,-0.4,-13.8377
5.22,-0.2,-13.6377
5.22,0.0,-13.4377
5.22,0.2,-13.2377
5.22,0.4,-13.0377
5.22,0.6,-12.8377
5.22,0.8,-12.6377
5.22,1.0,-12.4377
5.22,1.2,-12.2377
5.22,1.4,-12.0377
5.22,1.6,-11.8377
5.22,1.8,-11.6377
5.22,2.0,-11.4377
5.22,2.2,-11.2377
5.22,2.4,-11.0377
5.22,2.6,-10.8377
5.22,2.8,-10.6377
5.22,3.0,-10.4377
5.22,3.2,-10.2377
5.22,3.4,-10.0377
5.22,3.6,-9.8377
5.22,3.8,-9.6377
5.22,4.0,-9.4378
5.22,4.2,-9.2378
5.22,4.4,-9.0377
5.22,4.6,-8.8377
5.22,4.8,-8.6377
5.22,5.0,-8.4376
5.22,5.2,-8.2376
5.22,5.4,-8.0375
5.22,5.6,-7.8374
5.22,5.8,-7.6373
5.22,6.0,-7.4372
5.22,6.2,-7.2371
5.22,6.4,-7.037
5.22,6.6,-6.8368
5.22,6.8,-6.6366
5.22,7.0,-6.4364
5.22,7.2,-6.2362
5.22,7.4,-6.036
5.22,7.6,-5.8357
5.22,7.8,-5.6354
5.22,8.0,-5.435
5.22,8.2,-5.2345
5.22,8.4,-5.0339
5.22,8.6,-4.8333
5.22,8.8,-4.6322
5.22,9.0,-4.4308
5.22,9.2,-4.2296
5.22,9.4,-4.0282
5.22,9.6,-3.8266
5.22,9.8,-3.6246
5.22,10.0,-3.4224
5.22,10.2,-3.2198
5.22,10.4,-3.0168
5.22,10.6,-2.8134
5.22,10.8,-2.6096
5.22,11.0,-2.4053
5.22,11.2,-2.2002
5.22,11.4,-1.9943
5.22,11.6,-1.7881
5.22,11.8,-1.5798
5.22,12.0,-1.3739
5.22,12.2,-1.1659
5.22,12.4,-0.9559
5.22,12.6,-0.7541
5.22,12.8,-0.5562
5.22,13.0,-0.3554
5.22,13.2,-0.1575
5.22,13.4,0.029000000000000015
5.22,13.6,0.2034
5.22,13.8,0.369
5.22,14.0,0.526
5.22,14.2,0.6746
5.22,14.4,0.8169
5.22,14.6,0.9539
5.22,14.8,1.0863
5.22,15.0,1.2148
5.22,15.2,1.3407
5.22,15.4,1.4648
5.22,15.6,1.5873
5.22,15.8,1.7088
5.22,16.0,1.8294
5.22,16.2,1.9494
5.22,16.4,2.069
5.22,16.6,2.1882
5.22,16.8,2.3072
5.22,17.0,2.4261
5.22,17.2,2.5448
5.22,17.4,2.6636
5.22,17.6,2.7823
5.22,17.8,2.901
5.22,18.0,3.0197
5.22,18.2,3.1385
5.22,18.4,3.2573
5.22,18.6,3.3762
5.22,18.8,3.4951
5.3,-6.0,-19.5179
5.3,-5.8,-19.3179
5.3,-5.6,-19.1179
5.3,-5.4,-18.9179
5.3,-5.2,-18.7179
5.3,-5.0,-18.5179
5.3,-4.8,-18.3179
5.3,-4.6,-18.1179
5.3,-4.4,-17.9179
5.3,-4.2,-17.7179
5.3,-4.0,-17.5179
5.3,-3.8,-17.3179
5.3,-3.6,-17.1179
5.3,-3.4,-16.9179
5.3,-3.2,-16.7179
5.3,-3.0,-16.5179
5.3,-2.8,-16.3179
5.3,-2.6,-16.1179
5.3,-2.4,-15.9179
5.3,-2.2,-15.7179
5.3,-2.0,-15.5178
5.3,-1.8,-15.3178
5.3,-1.6,-15.1178
5.3,-1.4,-14.9178
5.3,-1.2,-14.7178
5.3,-1.0,-14.5178
5.3,-0.8,-14.3178
5.3,-0.6,-14.1178
5.3,-0.4,-13.9178
5.3,-0.2,-13.7178
5.3,0.0,-13.5178
5.3,0.2,-13.3178
5.3,0.4,-13.1178
5.3,0.6,-12.9178
5.3,0.8,-12.7178
5.3,1.0,-12.5178
5.3,1.2,-12.3178
5.3,1.4,-12.1178
5.3,1.6,-11.9178
5.3,1.8,-11.7178
5.3,2.0,-11.5178
5.3,2.2,-11.3178
5.3,2.4,-11.1178
5.3,2.6,-10.9178
5.3,2.8,-10.7178
5.3,3.0,-10.5178
5.3,3.2,-10.3178
5.3,3.4,-10.1178
5.3,3.6,-9.9178
5.3,3.8,-9.7178
5.3,4.0,-9.5178
5.3,4.2,-9.3178
5.3,4.4,-9.1178
5.3,4.6,-8.9178
5.3,4.8,-8.7177
5.3,5.0,-8.5177
5.3,5.2,-8.3176
5.3,5.4,-8.1176
5.3,5.6,-7.9175
5.3,5.8,-7.7175
5.3,6.0,-7.5174
5.3,6.2,-7.3173
5.3,6.4,-7.1172
5.3,6.6,-6.9171
5.3,6.8,-6.7169
5.3,7.0,-6.5167
5.3,7.2,-6.3165
5.3,7.4,-6.1164
5.3,7.6,-5.9162
5.3,7.8,-5.7159
5.3,8.0,-5.5156
5.3,8.2,-5.3152
5.3,8.4,-5.1147
5.3,8.6,-4.9143
5.3,8.8,-4.7136
5.3,9.0,-4.5124
5.3,9.2,-4.3115
5.3,9.4,-4.1104
5.3,9.6,-3.9091
5.3,9.8,-3.7076
5.3,10.0,-3.5059
5.3,10.2,-3.3039
5.3,10.4,-3.1015
5.3,10.6,-2.8989
5.3,10.8,-2.6958
5.3,11.0,-2.4923
5.3,11.2,-2.2885
5.3,11.4,-2.0838
5.3,11.6,-1.8791
5.3,11.8,-1.6728
5.3,12.0,-1.4662
5.3,12.2,-1.2616
5.3,12.4,-1.0527
5.3,12.6,-0.8459
5.3,12.8,-0.6464
5.3,13.0,-0.4488
